# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_8	cds	4710	5045	-	LPARA_02448	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03BN7
contig_8	cds	5051	7108	-	LPARA_02449	1011.0	0.0	1.009	1.0	0.971	UniRef:UniRef90_A0A5R8LIC0
contig_8	cds	7105	9552	-	LPARA_02450	1493.0	0.0	1.007	1.0	0.942	UniRef:UniRef90_A0A806E0P6
contig_8	cds	9579	10157	-	LPARA_02451	313.0	8.0e-107	0.969	0.964	0.876	UniRef:UniRef90_A0A422MF93
contig_8	cds	10166	10585	-	LPARA_02452	258.0	6.5e-87	0.993	0.993	0.928	UniRef:UniRef90_UPI002F26A9A2
contig_8	cds	10644	12173	-	LPARA_02453	778.0	6.1e-280	1.0	0.953	0.935	UniRef:UniRef90_Q03BP2
contig_8	cds	12151	13392	-	LPARA_02454	717.0	1.8e-259	1.0	1.0	0.937	UniRef:UniRef90_A0A5R8LIC3
contig_8	cds	13435	13662	-	LPARA_02455	135.0	2.8e-40	1.0	1.0	0.987	UniRef:UniRef90_Q03BP4
contig_8	cds	13664	13840	-	LPARA_02456	109.0	1.5e-30	1.0	0.967	0.966	UniRef:UniRef90_Q03BP5
contig_8	cds	13859	14125	-	LPARA_02457	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829GHI9
contig_8	cds	14137	14415	-	LPARA_02458	173.0	7.4e-55	1.0	1.0	0.924	UniRef:UniRef90_A0A806LIB6
contig_8	cds	14624	14782	-	LPARA_02459	89.4	1.2e-22	1.0	1.0	0.904	UniRef:UniRef90_Q03BP8
contig_8	cds	14796	14984	-	LPARA_02460	115.0	1.4e-32	1.0	1.0	0.919	UniRef:UniRef90_UPI0023A96200
contig_8	cds	15059	15313	-	LPARA_02461	142.0	9.5e-43	1.0	1.0	0.964	UniRef:UniRef90_A0A829TEV5
contig_8	cds	15856	16869	-	LPARA_02462	635.0	2.2e-229	1.0	0.991	0.970	UniRef:UniRef90_UPI003857B4B0
contig_8	cds	17032	17751	-	LPARA_02463	444.0	3.0e-157	1.0	0.996	0.904	UniRef:UniRef90_UPI0007B54E97
contig_8	cds	17759	18589	-	LPARA_02464	531.0	1.8e-190	1.0	1.0	0.989	UniRef:UniRef90_UPI000D7743A9
contig_8	cds	18635	19012	-	LPARA_02465	221.0	2.5e-72	1.0	0.880	0.896	UniRef:UniRef90_UPI0010AEB2EC
contig_8	cds	19102	19893	-	LPARA_02466	523.0	7.3e-188	1.0	1.0	0.992	UniRef:UniRef90_UPI000D76AEF1
contig_8	cds	19909	20655	-	LPARA_02467	457.0	6.0e-162	1.0	0.988	0.988	UniRef:UniRef90_UPI000D75C50D
contig_8	cds	20666	21940	-	LPARA_02468	773.0	1.0e-280	0.995	0.950	0.922	UniRef:UniRef90_F9USS9
contig_8	cds	22125	22808	+	LPARA_02469	448.0	2.4e-159	1.0	1.0	0.996	UniRef:UniRef90_UPI0010AE73C3
contig_8	cds	23377	23490	-	LPARA_02470	-	-	-	-	-	-
contig_8	cds	23487	23579	-	LPARA_02471	-	-	-	-	-	-
contig_8	cds	23967	26285	-	LPARA_02472	1414.0	0.0	1.012	1.0	0.936	UniRef:UniRef90_A0A829GHJ3
contig_8	cds	26433	27695	-	LPARA_02473	580.0	3.9e-205	1.012	1.0	0.913	UniRef:UniRef90_A0A8E0I7W3
contig_8	cds	27759	27971	-	LPARA_02474	154.0	9.3e-48	1.0	1.0	0.986	UniRef:UniRef90_A0A8B3GTM9
contig_8	cds	28043	29440	-	LPARA_02475	728.0	4.2e-262	1.011	1.002	0.828	UniRef:UniRef90_A0A829GHI7
contig_8	cds	29469	29744	-	LPARA_02476	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000297C3A3
contig_8	cds	29731	29961	-	LPARA_02477	151.0	1.7e-46	1.0	1.0	0.908	UniRef:UniRef90_UPI000E5CE65D
contig_8	cds	30014	30172	-	LPARA_02478	-	-	-	-	-	-
contig_8	cds	30180	30416	-	LPARA_02479	126.0	1.6e-36	1.0	1.0	0.808	UniRef:UniRef90_A0A422LYG9
contig_8	cds	30943	31170	-	LPARA_02480	144.0	8.7e-44	1.0	1.0	0.920	UniRef:UniRef90_UPI0009C27160
contig_8	cds	31658	32395	-	LPARA_02481	421.0	6.4e-148	1.0	1.0	0.894	UniRef:UniRef90_A0A7Y7QHL4
contig_8	cds	32385	33443	-	LPARA_02482	634.0	1.8e-228	1.0	1.0	0.974	UniRef:UniRef90_A0AAC9M136
contig_8	cds	33996	34805	+	LPARA_02483	506.0	5.9e-181	1.0	1.0	0.981	UniRef:UniRef90_A0AAC9M091
contig_8	cds	34807	35181	+	LPARA_02484	225.0	2.8e-74	0.992	0.992	0.976	UniRef:UniRef90_UPI001C437084
contig_8	cds	35434	35706	-	LPARA_02485	-	-	-	-	-	-
contig_8	cds	36301	37941	+	LPARA_02486	820.0	7.5e-295	0.991	0.917	0.762	UniRef:UniRef90_A0A0R1XAY6
contig_8	cds	38663	39472	+	LPARA_02487	469.0	2.5e-166	1.0	1.0	0.948	UniRef:UniRef90_UPI000F0BD608
contig_8	cds	39469	40233	+	LPARA_02488	465.0	3.8e-165	1.0	1.0	0.929	UniRef:UniRef90_UPI000F0B1EB8
contig_8	cds	40249	41100	+	LPARA_02489	515.0	5.4e-184	0.996	0.996	0.922	UniRef:UniRef90_UPI000F0AF826
contig_8	cds	41110	42249	+	LPARA_02490	686.0	4.6e-248	1.0	0.990	0.887	UniRef:UniRef90_UPI000F0B9A15
contig_8	cds	42251	43522	+	LPARA_02491	755.0	3.2e-274	0.998	0.998	0.884	UniRef:UniRef90_A0A0R1QJE2
contig_8	cds	43507	44490	+	LPARA_02492	521.0	6.0e-185	0.972	0.997	0.802	UniRef:UniRef90_UPI000F0B5FD3
contig_8	cds	44541	45533	+	LPARA_02493	546.0	1.2e-194	1.0	1.006	0.833	UniRef:UniRef90_A0A0R1R6L5
contig_8	cds	45527	46294	+	LPARA_02494	442.0	4.0e-156	1.0	1.0	0.847	UniRef:UniRef90_A0A5R8LH30
contig_8	cds	46347	47396	+	LPARA_02495	611.0	9.9e-220	1.0	1.0	0.888	UniRef:UniRef90_A0AAN1EY33
contig_8	cds	48181	49332	+	LPARA_02496	731.0	5.6e-266	0.997	0.997	0.927	UniRef:UniRef90_UPI001C48C49A
contig_8	cds	49399	50229	+	LPARA_02497	504.0	8.3e-180	1.0	1.0	0.942	UniRef:UniRef90_A0A826HNP7
contig_8	cds	50621	50896	+	LPARA_02498	-	-	-	-	-	-
contig_8	cds	51479	51790	-	LPARA_02499	-	-	-	-	-	-
contig_8	cds	51787	53424	-	LPARA_02500	850.0	1.2e-307	0.985	0.973	0.840	UniRef:UniRef90_A0A0R2EZV6
contig_8	cds	53756	54952	-	LPARA_02501	708.0	1.8e-256	1.0	1.0	0.960	UniRef:UniRef90_UPI0002978C84
contig_8	cds	55495	55863	+	LPARA_02502	242.0	4.7e-81	1.0	1.0	0.975	UniRef:UniRef90_A0A806LCR7
contig_8	cds	55963	56523	-	LPARA_02503	227.0	6.1e-73	0.989	0.939	0.592	UniRef:UniRef90_A0AAN1F0Y0
contig_8	cds	56594	57319	+	LPARA_02504	264.0	5.3e-86	0.988	0.996	0.550	UniRef:UniRef90_A0AAN1F0V8
contig_8	cds	57736	57855	+	LPARA_02505	-	-	-	-	-	-
contig_8	cds	57965	59071	+	LPARA_02506	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9NVX8
contig_8	cds	59394	59873	-	LPARA_02507	180.0	2.0e-55	0.849	0.818	0.622	UniRef:UniRef90_A0AAC9M2M6
contig_8	cds	60399	61262	-	LPARA_02508	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B5FDD2
contig_8	cds	61384	63978	-	LPARA_02509	1665.0	0.0	1.0	0.994	0.964	UniRef:UniRef90_A0A8B3GMV6
contig_8	cds	63981	65108	-	LPARA_02510	717.0	1.3e-260	1.0	1.0	0.995	UniRef:UniRef90_A0A0C9QBR7
contig_8	cds	65123	65443	-	LPARA_02511	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B5FDCF
contig_8	cds	65457	65894	-	LPARA_02512	278.0	1.2e-94	1.0	1.0	0.986	UniRef:UniRef90_A0A0C9NVY4
contig_8	cds	65894	67828	-	LPARA_02513	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B5FDCD
contig_8	cds	68193	68378	-	LPARA_02514	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8E0MA54
contig_8	ncRNA	68268	68450	-	LPARA_02515	64.4	1.8e-07	-	-	-	RFAM:RF01492
contig_8	cds	68448	68678	-	LPARA_02516	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9QBS2
contig_8	cds	68811	69482	-	LPARA_02517	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000977A624
contig_8	cds	69561	69920	-	LPARA_02518	224.0	3.4e-74	0.975	0.921	0.966	UniRef:UniRef90_A0A806LMJ4
contig_8	cds	70586	71032	+	LPARA_02519	270.0	2.4e-91	1.0	1.0	0.899	UniRef:UniRef90_UPI000CD1C7E4
contig_8	cds	71045	71494	+	LPARA_02520	289.0	8.6e-99	1.0	1.0	0.960	UniRef:UniRef90_A0A0R1ENS0
contig_8	cds	71487	71630	+	LPARA_02521	84.3	1.1e-20	1.0	0.810	0.936	UniRef:UniRef90_A0A0R1EQZ3
contig_8	cds	71633	72022	+	LPARA_02522	242.0	5.5e-81	1.0	1.0	0.930	UniRef:UniRef90_A0A806K789
contig_8	ncRNA	72065	72150	+	LPARA_02523	58.9	1.1e-07	-	-	-	RFAM:RF01776
contig_8	ncRNA	72213	72403	-	LPARA_02524	79.1	1.6e-09	-	-	-	RFAM:RF01492
contig_8	cds	72386	72622	-	LPARA_02525	125.0	4.6e-36	1.0	1.0	0.795	UniRef:UniRef90_UPI0006AD0125
contig_8	cds	72622	75168	-	LPARA_02526	1612.0	0.0	1.005	0.996	0.955	UniRef:UniRef90_A0AAD1AS79
contig_8	cds	75155	75400	-	LPARA_02527	161.0	2.6e-50	1.0	1.0	0.963	UniRef:UniRef90_A0A0C9PVR8
contig_8	cds	75442	76692	-	LPARA_02528	762.0	7.1e-277	0.990	0.965	0.959	UniRef:UniRef90_A0A7Y7QID8
contig_8	cds	76679	77116	-	LPARA_02529	270.0	1.9e-91	0.993	0.993	0.951	UniRef:UniRef90_A0A422M904
contig_8	cds	77155	77400	-	LPARA_02530	152.0	1.4e-46	1.0	0.931	0.963	UniRef:UniRef90_A0A422M923
contig_8	cds	77442	77621	-	LPARA_02531	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000A3980ED
contig_9	cds	185	1759	-	LPARA_02532	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B3WFB1
contig_9	cds	1825	3171	-	LPARA_02533	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A826HWI1
contig_9	cds	3247	4425	-	LPARA_02534	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S4ZN34
contig_9	cds	4502	4936	+	LPARA_02535	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6RCJ9
contig_9	cds	5075	5593	-	LPARA_02536	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A806LCD8
contig_9	cds	5621	6157	-	LPARA_02537	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6Q001
contig_9	cds	6407	7201	-	LPARA_02538	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343460E
contig_9	cds	7275	8810	+	LPARA_02539	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6PCA4
contig_9	cds	8804	9178	-	LPARA_02540	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037S7
contig_9	cds	9256	10623	+	LPARA_02541	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S4ZPQ3
contig_9	cds	10908	11381	+	LPARA_02542	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037S4
contig_9	cds	11465	12202	-	LPARA_02543	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MW15
contig_9	cds	12346	13782	-	LPARA_02544	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00034354BC
contig_9	cds	13835	15199	-	LPARA_02545	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6RCK9
contig_9	cds	15222	15716	-	LPARA_02546	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037S1
contig_9	cds	15743	16060	-	LPARA_02547	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037S0
contig_9	cds	16070	16384	-	LPARA_02548	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037R9
contig_9	cds	16705	18459	-	LPARA_02549	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037R7
contig_9	cds	18783	19949	-	LPARA_02550	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1V0QA60
contig_9	cds	19933	21213	-	LPARA_02551	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829GYB9
contig_9	cds	21225	22406	-	LPARA_02552	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00156E88DA
contig_9	cds	22751	23050	+	LPARA_02553	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003436EBA
contig_9	cds	23051	23881	-	LPARA_02554	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343A86D
contig_9	cds	24029	24592	-	LPARA_02555	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343635F
contig_9	cds	24705	25523	+	LPARA_02556	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A454XPJ5
contig_9	cds	25583	26722	-	LPARA_02557	738.0	1.1e-268	1.0	1.0	0.992	UniRef:UniRef90_Q037Q9
contig_9	cds	26801	27406	-	LPARA_02558	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037Q8
contig_9	tRNA	27820	27905	+	LPARA_02559	65.2	-	-	-	-	-
contig_9	cds	28046	28510	+	LPARA_02560	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A243PRT0
contig_9	cds	28503	28955	-	LPARA_02561	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MV23
contig_9	cds	29097	29849	-	LPARA_02562	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037Q5
contig_9	cds	29842	30741	-	LPARA_02563	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037Q4
contig_9	cds	30738	31733	-	LPARA_02564	610.0	1.3e-219	1.018	1.0	0.973	UniRef:UniRef90_A0A1S2AHV3
contig_9	cds	31847	32068	+	LPARA_02565	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A422M4Z7
contig_9	cds	32219	32656	-	LPARA_02566	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1L0I4
contig_9	cds	32793	35453	-	LPARA_02567	1570.0	0.0	1.0	0.986	0.932	UniRef:UniRef90_C2JYC3
contig_9	cds	35762	36919	-	LPARA_02568	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343D57F
contig_9	cds	36986	37228	+	LPARA_02569	-	-	-	-	-	-
contig_9	cds	37138	37965	-	LPARA_02570	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B3W8T2
contig_9	cds	37968	39161	-	LPARA_02571	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A422M3G7
contig_9	cds	39165	40628	-	LPARA_02572	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037P6
contig_9	cds	41158	41859	-	LPARA_02573	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037P5
contig_9	cds	41884	43029	-	LPARA_02574	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037P4
contig_9	cds	43136	43933	-	LPARA_02575	493.0	1.3e-175	1.0	1.0	0.996	UniRef:UniRef90_Q037P3
contig_9	cds	43946	45922	-	LPARA_02576	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6RZC8
contig_9	tRNA	46060	46140	-	LPARA_02577	67.3	-	-	-	-	-
contig_9	cds	46186	46296	-	LPARA_02578	68.9	5.3e-15	1.0	1.0	0.944	UniRef:UniRef90_A0A422M9X7
contig_9	cds	46251	47078	-	LPARA_02579	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9Q021
contig_9	cds	47140	48579	-	LPARA_02580	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037P0
contig_9	cds	48991	51309	-	LPARA_02581	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037N9
contig_9	cds	51735	52109	-	LPARA_02582	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MV11
contig_9	cds	52249	52671	-	LPARA_02583	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037N7
contig_9	cds	53234	54664	+	LPARA_02584	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAQ0PRS6
contig_9	cds	54759	55895	+	LPARA_02585	793.0	1.1e-290	1.0	1.0	0.979	UniRef:UniRef90_S2NYH0
contig_9	cds	56004	56321	-	LPARA_02586	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1V0Q9Z0
contig_9	cds	56492	58159	-	LPARA_02587	1100.0	0.0	1.0	1.0	0.996	UniRef:UniRef90_A0A826HX91
contig_9	cds	58374	58541	-	LPARA_02588	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037N3
contig_9	cds	58577	60688	-	LPARA_02589	1360.0	0.0	1.0	1.0	0.994	UniRef:UniRef90_A0A0E2LUP6
contig_9	cds	60675	61166	-	LPARA_02590	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343C947
contig_9	cds	61366	62118	-	LPARA_02591	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9PSB5
contig_9	tRNA	62406	62478	-	LPARA_02592	73.5	-	-	-	-	-
contig_9	tRNA	62483	62554	-	LPARA_02593	68.1	-	-	-	-	-
contig_9	cds	62729	63367	+	LPARA_02594	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037N0
contig_9	cds	63406	63918	+	LPARA_02595	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037M9
contig_9	cds	64071	64595	-	LPARA_02596	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q037M8
contig_9	tRNA	64764	64836	-	LPARA_02597	73.6	-	-	-	-	-
contig_9	rRNA	64846	64962	-	LPARA_02598	90.5	4.1e-15	-	-	-	RFAM:RF00001
contig_10	cds	146	352	-	LPARA_02599	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M6W9R7
contig_10	ncRNA-region	376	465	+	-	71.0	1.2e-11	-	-	-	RFAM:RF00059
contig_10	cds	622	1188	+	LPARA_02600	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03CB8
contig_10	cds	1195	2538	+	LPARA_02601	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343EAB0
contig_10	cds	2543	3190	+	LPARA_02602	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1V0Q6K7
contig_10	cds	3278	3970	+	LPARA_02603	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M6WB65
contig_10	cds	3951	4451	+	LPARA_02604	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MQC7
contig_10	cds	4464	5306	+	LPARA_02605	523.0	5.7e-187	1.004	1.0	0.979	UniRef:UniRef90_Q03CB3
contig_10	cds	5303	5944	+	LPARA_02606	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S2ATF0
contig_10	cds	5934	6761	+	LPARA_02607	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343692F
contig_10	cds	7146	8594	+	LPARA_02608	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003433CB4
contig_10	cds	8899	9147	+	LPARA_02609	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M6WA15
contig_10	cds	9528	10535	+	LPARA_02610	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343CE9D
contig_10	cds	10595	10987	+	LPARA_02611	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MRG6
contig_10	cds	11056	12558	+	LPARA_02612	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03CA4
contig_10	cds	12542	13522	+	LPARA_02613	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003435187
contig_10	cds	13579	14538	+	LPARA_02614	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03CA2
contig_10	cds	14678	15607	+	LPARA_02615	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E2M1E7
contig_10	cds	15741	15989	-	LPARA_02616	166.0	4.8e-52	1.0	0.932	0.976	UniRef:UniRef90_A0A806LER9
contig_10	cds	16026	18017	-	LPARA_02617	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003433C56
contig_10	cds	18192	19574	+	LPARA_02618	837.0	2.8e-305	1.0	1.0	0.983	UniRef:UniRef90_Q03C97
contig_10	cds	19555	19989	+	LPARA_02619	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003439824
contig_10	cds	19986	20549	+	LPARA_02620	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8E0MAV9
contig_10	cds	20562	20777	+	LPARA_02621	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03C94
contig_10	cds	21583	22281	+	LPARA_02622	442.0	6.9e-157	1.0	1.0	0.978	UniRef:UniRef90_A0A422M009
contig_10	cds	22315	23031	+	LPARA_02623	406.0	2.3e-142	1.0	1.0	0.950	UniRef:UniRef90_A0A806DZV3
contig_10	cds	23114	23503	-	LPARA_02624	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003436CFD
contig_10	cds	23535	24059	-	LPARA_02625	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M6W8J0
contig_10	cds	24049	24684	-	LPARA_02626	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9NUX8
contig_10	cds	24698	25426	-	LPARA_02627	442.0	3.0e-156	1.0	1.0	0.975	UniRef:UniRef90_A0AAP9HFN9
contig_10	cds	25423	26103	-	LPARA_02628	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343E56A
contig_10	cds	26093	26881	-	LPARA_02629	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343564B
contig_10	cds	27332	28858	+	LPARA_02630	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343AA7C
contig_10	cds	29129	31225	+	LPARA_02631	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9QAL5
contig_10	cds	31226	31537	+	LPARA_02632	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03C87
contig_10	cds	31679	32965	+	LPARA_02633	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MRB0
contig_10	cds	32982	33404	+	LPARA_02634	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9NUX3
contig_10	cds	33426	34286	+	LPARA_02635	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03C84
contig_10	cds	34399	35040	+	LPARA_02636	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A806LEU1
contig_10	cds	35327	36157	+	LPARA_02637	551.0	3.1e-198	0.989	0.986	0.993	UniRef:UniRef90_A0A8E0IQL7
contig_10	cds	36150	37019	+	LPARA_02638	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A826HME7
contig_10	cds	37059	38054	+	LPARA_02639	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S4ZKU8
contig_10	cds	38609	39388	+	LPARA_02640	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003435996
contig_10	cds	39659	39913	+	LPARA_02641	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M6W8U0
contig_10	cds	40844	41128	-	LPARA_02642	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001CDAAF55
contig_10	cds	41503	41631	+	LPARA_02643	-	-	-	-	-	-
contig_10	cds	42676	43293	+	LPARA_02644	347.0	1.3e-119	1.044	0.977	0.939	UniRef:UniRef90_UPI0018C6E726
contig_10	cds	44723	44899	+	LPARA_02645	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Q8BUC3
contig_10	cds	44905	45303	-	LPARA_02646	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03C50
contig_10	cds	45416	45787	-	LPARA_02647	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A843R4M3
contig_10	cds	47714	48643	+	LPARA_02648	583.0	8.6e-210	1.0	1.0	0.997	UniRef:UniRef90_A0A422LEK1
contig_10	cds	48740	49450	-	LPARA_02649	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A422LER4
contig_10	cds	49534	50517	-	LPARA_02650	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MQG3
contig_10	cds	50876	51700	+	LPARA_02651	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MRC8
contig_10	cds	51687	52523	+	LPARA_02652	526.0	1.4e-188	1.0	1.0	0.989	UniRef:UniRef90_A0A0K1MQH4
contig_10	cds	52548	54035	+	LPARA_02653	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAP9KUK5
contig_10	cds	54061	54879	+	LPARA_02654	567.0	1.1e-204	1.0	0.948	0.978	UniRef:UniRef90_A0A422LEL2
contig_10	cds	54882	55661	+	LPARA_02655	473.0	7.6e-168	1.0	0.992	0.988	UniRef:UniRef90_A0A829GWI3
contig_10	cds	55674	56798	+	LPARA_02656	728.0	4.6e-265	1.0	1.0	0.933	UniRef:UniRef90_S2N890
contig_10	cds	57146	58081	+	LPARA_02657	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E2M1H9
contig_10	cds	58093	59487	+	LPARA_02658	807.0	3.4e-293	1.009	1.0	0.985	UniRef:UniRef90_S2N892
contig_10	cds	59503	60000	+	LPARA_02659	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8E0IJN7
contig_10	cds	60043	60783	+	LPARA_02660	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2NAI6
contig_10	cds	60928	61725	-	LPARA_02661	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6EDZ1
contig_10	cds	61736	62578	-	LPARA_02662	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6EDZ2
contig_10	cds	62582	63349	-	LPARA_02663	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6EDZ3
contig_10	cds	63375	63884	-	LPARA_02664	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6EDZ4
contig_10	cds	63912	64319	-	LPARA_02665	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6EDZ5
contig_11	cds	399	758	-	LPARA_02666	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S4ZM65
contig_11	cds	846	1430	-	LPARA_02667	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03AV9
contig_11	cds	1654	2640	+	LPARA_02668	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03AW0
contig_11	cds	2679	3182	+	LPARA_02669	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03AW1
